Continent,Country,Region,CityName
America,United States,Northern America,Bexley
America,United States,Northern America,Big Bear
America,United States,Northern America,Big Sky
America,United States,Northern America,Big Water
America,United States,Northern America,Bigfork
America,United States,Northern America,Billings
America,United States,Northern America,Birch Bay
America,United States,Northern America,Birmingham
America,United States,Northern America,Bishopville
America,United States,Northern America,Black
America,United States,Northern America,Blaine
America,United States,Northern America,Blooming Grove
America,United States,Northern America,Bloomington
America,United States,Northern America,Bloomington-Normal
America,United States,Northern America,Blowing Rock
America,United States,Northern America,Blue Bell
America,United States,Northern America,Bluffton
America,United States,Northern America,Boca Raton
America,United States,Northern America,BoilerUpCalifornia
America,United States,Northern America,Boise
America,United States,Northern America,Boise Idaho
America,United States,Northern America,Bondsville
America,United States,Northern America,Bonita
America,United States,Northern America,Bonita Springs
America,United States,Northern America,Bonney Lake
America,United States,Northern America,Boonton
America,United States,Northern America,Borden
America,United States,Northern America,Borrego Springs
America,United States,Northern America,Bossier City
America,United States,Northern America,Boston
America,United States,Northern America,Bothell
America,United States,Northern America,Boulder
America,United States,Northern America,Bowie
America,United States,Northern America,Boynton Beach
America,United States,Northern America,Bozeman
America,United States,Northern America,Brandon
America,United States,Northern America,Branson
America,United States,Northern America,Brasstown
America,United States,Northern America,Brazil
America,United States,Northern America,Brea
America,United States,Northern America,Breckenridge
America,United States,Northern America,Bremerton
America,United States,Northern America,Brentwood
America,United States,Northern America,Brewster
America,United States,Northern America,Brighton
America,United States,Northern America,Bristol
America,United States,Northern America,Brockton
America,United States,Northern America,Bronx
America,United States,Northern America,Brookline
America,United States,Northern America,Brooklyn
America,United States,Northern America,Brooklyn Heights
America,United States,Northern America,Broomfield
America,United States,Northern America,Brownsburg
America,United States,Northern America,Buffalo
America,United States,Northern America,Burbank
America,United States,Northern America,Burke
America,United States,Northern America,Burlingame
America,United States,Northern America,Burlington
America,United States,Northern America,Burton
America,United States,Northern America,Busan
America,United States,Northern America,Butler
America,United States,Northern America,CA
America,United States,Northern America,Calabasas
America,United States,Northern America,California
America,United States,Northern America,California Desert
America,United States,Northern America,California Hot Springs
America,United States,Northern America,Calistoga
America,United States,Northern America,Camarillo
America,United States,Northern America,Camas
America,United States,Northern America,Cambridge
America,United States,Northern America,Camp Hill
America,United States,Northern America,Campbell
America,United States,Northern America,Canada
America,United States,Northern America,Canby
America,United States,Northern America,Cannon Beach
America,United States,Northern America,canoga park
America,United States,Northern America,Canyon Lake
America,United States,Northern America,Cape Charles
America,United States,Northern America,Cape Cod
America,United States,Northern America,Cape Coral
America,United States,Northern America,Capitola CA
America,United States,Northern America,Captain Cook
America,United States,Northern America,Cardiff
America,United States,Northern America,Carlsbad
America,United States,Northern America,Carmel
America,United States,Northern America,Carmichael
America,United States,Northern America,Carol Stream
America,United States,Northern America,Carpinteria
America,United States,Northern America,Carrollton
America,United States,Northern America,Carson
America,United States,Northern America,Cary
America,United States,Northern America,Casa Grande
America,United States,Northern America,Castle Rock
America,United States,Northern America,Castro Valley
America,United States,Northern America,Cathlamet
America,United States,Northern America,Cave City
America,United States,Northern America,Cedar Park
America,United States,Northern America,Cedar Springs
America,United States,Northern America,Centerville
America,United States,Northern America,Central Coast California
America,United States,Northern America,Central FL
America,United States,Northern America,Central Florida
America,United States,Northern America,Centreville
America,United States,Northern America,Cerritos
America,United States,Northern America,Chambersburg
America,United States,Northern America,Champaign
America,United States,Northern America,Chandler
America,United States,Northern America,Chantilly
America,United States,Northern America,Chapel Hill
America,United States,Northern America,Charleston
America,United States,Northern America,Charlevoix
America,United States,Northern America,charlies
America,United States,Northern America,Charlotte
America,United States,Northern America,Charlotte Amalie
America,United States,Northern America,Charlottesville
America,United States,Northern America,Chattanooga
America,United States,Northern America,Chelsea
America,United States,Northern America,Cherry Valley
America,United States,Northern America,Chesapeake
America,United States,Northern America,Chesterfield
America,United States,Northern America,Chestertown
America,United States,Northern America,Chevy Chase
America,United States,Northern America,Cheyenne
America,United States,Northern America,Chicago
America,United States,Northern America,chicago illinois
America,United States,Northern America,Chicago's North Shore
America,United States,Northern America,Chico
America,United States,Northern America,China
America,United States,Northern America,China Lake
America,United States,Northern America,Chino Hills
America,United States,Northern America,Christiansted
America,United States,Northern America,Chula Vista
America,United States,Northern America,Cincinnati
America,United States,Northern America,Clarks Summit
America,United States,Northern America,Clarksburg
America,United States,Northern America,Clarkston
America,United States,Northern America,Clarksville
America,United States,Northern America,Clawson
America,United States,Northern America,Clearwater
America,United States,Northern America,Clemson
America,United States,Northern America,Cleveland
America,United States,Northern America,Cleveland Heights
America,United States,Northern America,Cliffside Park
America,United States,Northern America,Clifton
America,United States,Northern America,Clifton Heights
America,United States,Northern America,Clinton
America,United States,Northern America,Clovis
America,United States,Northern America,Coarsegold
America,United States,Northern America,Cocoa Beach
America,United States,Northern America,Coconut Creek
America,United States,Northern America,Cody
America,United States,Northern America,Coeur d'Alene
America,United States,Northern America,Coldfoot
America,United States,Northern America,College Park
America,United States,Northern America,College Station
America,United States,Northern America,Colleyville
America,United States,Northern America,Colorado
America,United States,Northern America,Colorado City
America,United States,Northern America,Colorado Springs
America,United States,Northern America,Colts Neck
America,United States,Northern America,Columbia
America,United States,Northern America,Columbus
America,United States,Northern America,Concord
America,United States,Northern America,Conesus
America,United States,Northern America,Connecticut
America,United States,Northern America,Cookeville
America,United States,Northern America,Coppell
America,United States,Northern America,Coral Gables
America,United States,Northern America,Coral Springs
America,United States,Northern America,Coralville
America,United States,Northern America,Coram
America,United States,Northern America,Corapolis
America,United States,Northern America,Cordova
America,United States,Northern America,Corona
America,United States,Northern America,Coronado
America,United States,Northern America,Corpus Christi
America,United States,Northern America,Corte Madera
America,United States,Northern America,Corvallis
America,United States,Northern America,Costa Mesa
America,United States,Northern America,Coupeville
America,United States,Northern America,Covina
America,United States,Northern America,Covington
America,United States,Northern America,Cranbury
America,United States,Northern America,Crested Butte
America,United States,Northern America,Crockett
America,United States,Northern America,Crown Point
America,United States,Northern America,Crystal Lake
America,United States,Northern America,Crystal River
America,United States,Northern America,CT
America,United States,Northern America,Cullman
America,United States,Northern America,Culver City
America,United States,Northern America,Cupertino
America,United States,Northern America,Cypress
America,United States,Northern America,Dallas
America,United States,Northern America,Daly City
America,United States,Northern America,Damascus
America,United States,Northern America,Dana Point
America,United States,Northern America,Danville
America,United States,Northern America,Darien
America,United States,Northern America,Darwin
America,United States,Northern America,Davenport
America,United States,Northern America,Davidson
America,United States,Northern America,Davie
America,United States,Northern America,Davis
America,United States,Northern America,Dayton
America,United States,Northern America,Daytona Beach
America,United States,Northern America,Daytona Beach Shores
America,United States,Northern America,De Pere
America,United States,Northern America,Dedham
America,United States,Northern America,Del Mar
America,United States,Northern America,Delhi
America,United States,Northern America,Delray Beach
America,United States,Northern America,Denmark
America,United States,Northern America,Denton
America,United States,Northern America,Denver
America,United States,Northern America,denver29
America,United States,Northern America,Des Moines
America,United States,Northern America,Des Plaines
America,United States,Northern America,Destin
America,United States,Northern America,Detroit
America,United States,Northern America,Devon
America,United States,Northern America,D'Iberville
America,United States,Northern America,Dix Hills
America,United States,Northern America,Dodgeville
America,United States,Northern America,Dorchester
America,United States,Northern America,Downers Grove
America,United States,Northern America,Downtown Orlando
America,United States,Northern America,Doylestown
America,United States,Northern America,Draper
America,United States,Northern America,Dripping Springs
America,United States,Northern America,Drummonds
America,United States,Northern America,Duarte
America,United States,Northern America,Dublin
America,United States,Northern America,Dunedin
America,United States,Northern America,Dunn Loring
America,United States,Northern America,Durango
America,United States,Northern America,Durham
America,United States,Northern America,Dutchmaid
America,United States,Northern America,Duxbury
America,United States,Northern America,Eagle
America,United States,Northern America,Eagle River
America,United States,Northern America,East Bay
America,United States,Northern America,East Brunswick
America,United States,Northern America,east coast
America,United States,Northern America,East Granby
America,United States,Northern America,East Grand Rapids
America,United States,Northern America,East Hampton
America,United States,Northern America,East Lansing
America,United States,Northern America,East Palo Alto
America,United States,Northern America,Easton
America,United States,Northern America,Eastvale
America,United States,Northern America,Eau Claire
America,United States,Northern America,Eden Prairie
America,United States,Northern America,Edgewater
America,United States,Northern America,Edina
America,United States,Northern America,Edison
America,United States,Northern America,Edmond
America,United States,Northern America,Edmonds
